"","text","author_id","possibly_sensitive","created_at"
"427","RT @WYFRS: Firefighters tackling a large building fire in Annison Street, #Bradford.  Firefighting continuing &amp; due to large plumes of smok…","1328695033",FALSE,"2021-01-03T14:17:59.000Z"
"428","@dthomas83uk @EnvAgency @NorfolkCC Hi Cllr, so it looks like we attended the area of the overflowing pumping station, we were unable to locate the flooding, the technician tried to call the customer to help locate the issue but there was no answer. This was on the 30.12.20 at around 2pm. - Austin","52770745",FALSE,"2021-01-03T14:13:20.000Z"
"429","RT @BarryKillnerEA: Andy &amp; Joe from the #Worcestershire field operations team back out this morning to open up the waterside gates at #Upto…","2415960051",FALSE,"2021-01-03T14:10:41.000Z"
"430","RT @SayNo2SizewellC: Who is going to protect us from the Sizewell C madness? ""Far from being a 'protection' for the nuclear site on Sizewel…","155691183",FALSE,"2021-01-03T14:05:58.000Z"
"431","RT @BarryKillnerEA: Andy &amp; Joe from the #Worcestershire field operations team back out this morning to open up the waterside gates at #Upto…","241476211",FALSE,"2021-01-03T13:59:09.000Z"
"432","@AnglianWater @EnvAgency Afternoon, is there any update on action for this at all please?
@NorfolkCC i tagged you in case footpaths FP8 &amp; 9 might need a warning at all? Any action needed from you?","290138836",FALSE,"2021-01-03T13:49:42.000Z"
"433","RT @TonyJuniper: In this New Year’s Day call, @EmmaHowardBoyd of @EnvAgency, Sir William Worsley of @ForestryEngland &amp; I, Chairs of @DefraG…","1235473646547873792",FALSE,"2021-01-03T13:48:15.000Z"
"434","@EnvAgency @EmmaHowardBoyd @TonyJuniper @NaturalEngland @ForestryEngland @COP26 @DefraGovUK https://t.co/xMhpjnr5JZ","819931628533387265",FALSE,"2021-01-03T13:14:49.000Z"
"435","@EnvAgency https://t.co/xMhpjnr5JZ","819931628533387265",FALSE,"2021-01-03T13:14:43.000Z"
"436","@EnvAgency hi there. Just wondering if you can help. The washlands nature reserve northampton was flooded over Xmas and there is a lot of detritus and rubbish. Wonder if we could help with a litter pick or if anything has been organised?? Sorry if this isn’t you!","923291630764949504",FALSE,"2021-01-03T12:44:40.000Z"
"437","Lagoon full of Septic waste water  overtopped again ? The last photo is from Goggle Earth 2018 showing where the lagoon overflowed &amp; appears again to be the same place &amp; photo of stinking pool of water next to the river @The_WMA @jamesowild @EnvAgencyAnglia @WestNorfolkBC https://t.co/N7kchSz69T","1253238283963957248",FALSE,"2021-01-03T12:38:27.000Z"
"438","RT @EnvAgencyYNE: We are supporting our partners @WYFRS @bradfordmdc 
who are dealing with this fire in #Bradford.

Our environment managem…","707582186",FALSE,"2021-01-03T12:35:19.000Z"
"439","RT @EnvAgencyYNE: We are supporting our partners @WYFRS @bradfordmdc 
who are dealing with this fire in #Bradford.

Our environment managem…","919390285",FALSE,"2021-01-03T12:25:35.000Z"
"440","RT @NaturalEngland: In a joint #NewYear2021 message, 
@TonyJuniper, @EmmaHowardBoyd @Envagency
 Willliam Worsley @ForestryEngland
 write th…","229502710",FALSE,"2021-01-03T12:23:45.000Z"
"441","RT @EnvAgencyYNE: We are supporting our partners @WYFRS @bradfordmdc 
who are dealing with this fire in #Bradford.

Our environment managem…","820673250946596864",FALSE,"2021-01-03T12:10:43.000Z"
"442","RT @WYFRS: Firefighters tackling a large building fire in Annison Street, #Bradford.  Firefighting continuing &amp; due to large plumes of smok…","351872636",FALSE,"2021-01-03T12:08:26.000Z"
"443","@EnvAgencyYNE @WYFRS @bradfordmdc https://t.co/tfPjFqVoRJ","1073500061382926336",FALSE,"2021-01-03T12:03:26.000Z"
"444","RT @EnvAgencyYNE: We are supporting our partners @WYFRS @bradfordmdc 
who are dealing with this fire in #Bradford.

Our environment managem…","36648708",FALSE,"2021-01-03T11:58:11.000Z"
"445","RT @princemJSR: The government should take action again these companies who pack and sell packets of 20-30g chips in larger than required,…","1255485298567516162",FALSE,"2021-01-03T11:42:03.000Z"
"446","RT @princemJSR: The government should take action again these companies who pack and sell packets of 20-30g chips in larger than required,…","1255485298567516162",FALSE,"2021-01-03T11:41:58.000Z"
"447","RT @princemJSR: The government should take action again these companies who pack and sell packets of 20-30g chips in larger than required,…","1255485298567516162",FALSE,"2021-01-03T11:41:57.000Z"
"448","@CCScheme 

many of the build to rent funding provided to housing associations requires immediate scrutiny as environmental pollution has been emanating from their sites? @ITV @guardianculture @londoncouncils @mhclg @BBCWatchdog @Channel4News @UNFCCC @DailyMailUK @EnvAgency @UNEP","1041585792416538624",FALSE,"2021-01-03T11:40:50.000Z"
"449","@NaturalEngland @EmmaHowardBoyd @TonyJuniper @EnvAgency @ForestryEngland @COP26 @DefraGovUK Could we start by not allowing raw sewage into our rivers?","401248694",FALSE,"2021-01-03T11:35:32.000Z"
"450","RT @WYFRS: Firefighters tackling a large building fire in Annison Street, #Bradford.  Firefighting continuing &amp; due to large plumes of smok…","3026160886",FALSE,"2021-01-03T11:32:56.000Z"
"451","The average cost of #flooding to a home is £30,000 <U+0001F62F>

<U+2705><U+0001F4A1> Knowing just one action to take during a #flood can reduce damage to your home and risk to loved ones

<U+2755> Learn what to do at https://t.co/rX8XoXJqK9 and follow @EnvAgencyAnglia for updates

#PrepareActSurvive https://t.co/3BkxXA9wSN","168609447",FALSE,"2021-01-03T11:30:49.000Z"
"452","#Flooding to a home costs an average of £30,000 <U+0001F62F>

<U+2705><U+0001F4A1> Knowing just one action to take during a #flood can reduce the risk to loved ones and damage to your home

<U+2755> Learn what to do at https://t.co/S7CmNO8F2x and follow @EnvAgencyAnglia for updates

#PrepareActSurvive https://t.co/wu6gvWFkQz","19390984",FALSE,"2021-01-03T11:30:37.000Z"
"453","RT @EmmaHowardBoyd: In our joint #NewYear2021 message, <U+2066>@TonyJuniper<U+2069> @NaturalEngland @WilliamWorsley @ForestryEngland &amp; I say: this must b…","317848839",FALSE,"2021-01-03T11:17:55.000Z"
"454","RT @NaturalEngland: In a joint #NewYear2021 message, 
@TonyJuniper, @EmmaHowardBoyd @Envagency
 Willliam Worsley @ForestryEngland
 write th…","1041585792416538624",FALSE,"2021-01-03T11:14:10.000Z"
"455","RT @NaturalEngland: In a joint #NewYear2021 message, 
@TonyJuniper, @EmmaHowardBoyd @Envagency
 Willliam Worsley @ForestryEngland
 write th…","383286237",FALSE,"2021-01-03T11:12:43.000Z"
"456","@hugheldermed @EnvAgency I assume no minister has investments in flowers. Eustice brings all his UKIP views on forrins and is a clod. @EnvAgency doesn’t attract the best civil servants","70419589",FALSE,"2021-01-03T11:07:49.000Z"
"457","@chrisdaleoxford @EnvAgency It can hardly be said that the Government has had insufficient time to foresee this and produce the regulation in time for the harvest. Daffodils brighten all our lives and provide valuable income for the growers and everyone in the industry.","883351683195170817",FALSE,"2021-01-03T10:56:39.000Z"
"458","RT @WYFRS: Firefighters tackling a large building fire in Annison Street, #Bradford.  Firefighting continuing &amp; due to large plumes of smok…","2498871378",FALSE,"2021-01-03T10:39:05.000Z"
"459","#12DaysLM #MerryNMSmas
<U+0001F3B5> On the tenth day of Christmas, my true love sent to me
Ten lords a-leaping <U+0001F3B5>
This is the shrimping vessel called Lord Sam, LN 25, fishing in the Wash in July 1987.
@Truesyardmuseum @Geograph_GBI @EnvAgencyAnglia https://t.co/YAIRcP9atk","1504465608",FALSE,"2021-01-03T10:30:13.000Z"
"460","@Fluenceenergy @mlkubik chats w/ @EmmaHowardBoyd, Chair of @EnvAgency, about #sustainability &amp; #energystorage as part of ""IMPACT20: The National Conversation"", a series of podcasts examining what an #inclusiveeconomy should look like post-#COVID: https://t.co/8IHW9mshv6","15403145",FALSE,"2021-01-03T10:25:38.000Z"
"461","<U+0001F937><U+200D><U+2642><U+FE0F>why is this still being allowed to happen? @EnvAgencyAnglia @JamesBevanEA @EmmaHowardBoyd @WestNorfolkBC @jamesowild @NorfolkCC @The_WMA @AnglianWater @N_Rivers_Trust @theriverstrust @WNGreens @Feargal_Sharkey https://t.co/mnQ81QovDi","1253238283963957248",FALSE,"2021-01-03T10:25:37.000Z"
"462","RT @WYFRS: Firefighters tackling a large building fire in Annison Street, #Bradford.  Firefighting continuing &amp; due to large plumes of smok…","131133318",FALSE,"2021-01-03T10:23:28.000Z"
"463","RT @WYFRS: Firefighters tackling a large building fire in Annison Street, #Bradford.  Firefighting continuing &amp; due to large plumes of smok…","19445866",FALSE,"2021-01-03T10:16:44.000Z"
"464","RT @WYFRS: Firefighters tackling a large building fire in Annison Street, #Bradford.  Firefighting continuing &amp; due to large plumes of smok…","20176276",FALSE,"2021-01-03T10:16:30.000Z"
"465","RT @WYFRS: Firefighters tackling a large building fire in Annison Street, #Bradford.  Firefighting continuing &amp; due to large plumes of smok…","858705974",FALSE,"2021-01-03T10:13:41.000Z"
"466","RT @WYFRS: Firefighters tackling a large building fire in Annison Street, #Bradford.  Firefighting continuing &amp; due to large plumes of smok…","3922336371",FALSE,"2021-01-03T10:13:16.000Z"
"467","RT @WYFRS: Firefighters tackling a large building fire in Annison Street, #Bradford.  Firefighting continuing &amp; due to large plumes of smok…","868057998182240256",FALSE,"2021-01-03T10:11:42.000Z"
"468","RT @chrisdaleoxford: Daffodil companies need seasonal pickers. A new regulation is needed to allow this. 

The government won’t get around…","302477411",FALSE,"2021-01-03T10:11:07.000Z"
"469","RT @WYFRS: Firefighters tackling a large building fire in Annison Street, #Bradford.  Firefighting continuing &amp; due to large plumes of smok…","226334486",FALSE,"2021-01-03T10:10:18.000Z"
"470","RT @WYFRS: Firefighters tackling a large building fire in Annison Street, #Bradford.  Firefighting continuing &amp; due to large plumes of smok…","64684139",FALSE,"2021-01-03T10:08:14.000Z"
"471","RT @chrisdaleoxford: @DorsetRachel @EnvAgency Eustice brought his own prejudices to the @Conservatives, who were so keen to mop up UKIP fol…","576628775",FALSE,"2021-01-03T10:05:07.000Z"
"472","RT @chrisdaleoxford: Daffodil companies need seasonal pickers. A new regulation is needed to allow this. 

The government won’t get around…","833801726327156736",FALSE,"2021-01-03T10:03:55.000Z"
"473","@DorsetRachel @EnvAgency Eustice brought his own prejudices to the @Conservatives, who were so keen to mop up UKIP followers that they abandoned their business sense","70419589",FALSE,"2021-01-03T10:03:10.000Z"
"474","RT @EnvAgencyYNE: We are supporting @WYFRS who are tackling this large fire in central Bradford - local residents please follow the advice…","548736823",FALSE,"2021-01-03T10:02:53.000Z"
"475","RT @BarryKillnerEA: Andy &amp; Joe from the #Worcestershire field operations team back out this morning to open up the waterside gates at #Upto…","548736823",FALSE,"2021-01-03T09:56:51.000Z"
"476","@chrisdaleoxford @EnvAgency I saw daffodils in flower in Abbotsbury yesterday, just on the side of the road. How could George Eustice and his advisers be so unaware of the horticultural calendar?","576628775",FALSE,"2021-01-03T09:56:43.000Z"
"477","@e_acheson @EnvAgency Just another business going down the drain. Eustice doesn’t mind as long as we keep the forrins out, and it was charitable of me to call him “not very bright”","70419589",FALSE,"2021-01-03T09:54:44.000Z"
"478","RT @BarryKillnerEA: Andy &amp; Joe from the #Worcestershire field operations team back out this morning to open up the waterside gates at #Upto…","86148767",FALSE,"2021-01-03T09:53:24.000Z"
"479","@DorsetRachel @EnvAgency Down west and in the Scilly Isles, yes - the earliness a big commercial advantage if you can get the workers.","70419589",FALSE,"2021-01-03T09:51:51.000Z"
"480","RT @BarryKillnerEA: Andy &amp; Joe from the #Worcestershire field operations team back out this morning to open up the waterside gates at #Upto…","4362629597",FALSE,"2021-01-03T09:51:36.000Z"
"481","RT @flowonthegoltd: Fancy doing a fully funded @LivUni flowonthego PhD?

This will start in February with @GeomorphologyDr &amp; @highamjonny…","1053478734",FALSE,"2021-01-03T09:47:02.000Z"
"482","@chrisdaleoxford @EnvAgency Daffodils flower in early spring: who knew?","576628775",FALSE,"2021-01-03T09:42:10.000Z"
"483","RT @WYFRS: Firefighters tackling a large building fire in Annison Street, #Bradford.  Firefighting continuing &amp; due to large plumes of smok…","753604761526669313",FALSE,"2021-01-03T09:40:35.000Z"
"484","RT @BarryKillnerEA: Andy &amp; Joe from the #Worcestershire field operations team back out this morning to open up the waterside gates at #Upto…","229502710",FALSE,"2021-01-03T09:39:51.000Z"
"485","Andy &amp; Joe from the #Worcestershire field operations team back out this morning to open up the waterside gates at #Upton and  the #Uckinghall flood gate, New Street gate remains closed due to water still on the road and will be assessed again tomorrow @WorcsTravel @EnvAgencyMids https://t.co/PsHKKo2ZmG","1201600080",FALSE,"2021-01-03T09:38:29.000Z"
"486","Firefighters tackling a large building fire in Annison Street, #Bradford.  Firefighting continuing &amp; due to large plumes of smoke, local residents should keep doors &amp; windows closed.  Evacuations of local residents happening where required @bradfordmdc @EnvAgencyYNE https://t.co/moozKj4BGq","36648708",FALSE,"2021-01-03T09:36:34.000Z"
"487","RT @EnvAgencyYNE: We are supporting @WYFRS who are tackling this large fire in central Bradford - local residents please follow the advice…","796734451900444672",FALSE,"2021-01-03T09:36:07.000Z"
"488","RT @CMadhisland: The before and after picture of the waste which got collected at the beach, was very challenging and tough to every indivi…","1172257050786582528",FALSE,"2021-01-03T09:31:27.000Z"
"489","@EmmaHowardBoyd @icelandrichard @TonyJuniper @NaturalEngland @williamworsley @ForestryEngland @COP26 @EnvAgency @DefraGovUK Agree with you.  Do you have interest in greening of external walls?","1587939552",FALSE,"2021-01-03T09:27:06.000Z"
"490","Happy New Year Dan ! Great example of a stretch of well-maintained river in harmony with an excellent natural corridor.  So reducing flood risk for people &amp; the economy whilst respecting the local environment. @ADA_updates @EnvAgency @NaturalEngland @DefraGovUK @theriverstrust https://t.co/jGYEeOgzBV","3242186865",FALSE,"2021-01-03T09:25:33.000Z"
"491","RT @EnvAgencyYNE: We are supporting @WYFRS who are tackling this large fire in central Bradford - local residents please follow the advice…","418864039",FALSE,"2021-01-03T09:23:45.000Z"
"492","RT @EnvAgencyYNE: We are supporting @WYFRS who are tackling this large fire in central Bradford - local residents please follow the advice…","236972383",FALSE,"2021-01-03T09:19:10.000Z"
"493","@chrisdaleoxford @EnvAgency And no apology for being myopic and slow.","1511774484",FALSE,"2021-01-03T09:02:46.000Z"
"494","How difficult is it to add one more industry to an existing list to allow UK flower pickers to survive? George Eustice is ex-UKIP and not very bright, but surely someone at @EnvAgency could fix this https://t.co/Uc9Won4R5J","70419589",FALSE,"2021-01-03T09:02:38.000Z"
"495","Daffodil companies need seasonal pickers. A new regulation is needed to allow this. 

The government won’t get around to this in time for this year’s season says George ‘Useless’ Eustice at @EnvAgency (the Times) https://t.co/yddswjn5S3","70419589",FALSE,"2021-01-03T08:57:49.000Z"
"496","RT @EmmaHowardBoyd: In our joint #NewYear2021 message, <U+2066>@TonyJuniper<U+2069> @NaturalEngland @WilliamWorsley @ForestryEngland &amp; I say: this must b…","185161377",FALSE,"2021-01-03T08:18:02.000Z"
"497","@EnvAgencyAnglia How is these and other ‘improvements’ being considered/reviewed after the recent floods to effect those living alongside the brook?  I’m interested in what else now needs to be done to protect these communities after 2 significant floods in 4 years","289830207",FALSE,"2021-01-03T06:32:33.000Z"
"498","RT @WestyHaynes: @EnvAgency @EmmaHowardBoyd @TonyJuniper @NaturalEngland @ForestryEngland @COP26 @DefraGovUK I'm not sure the Regime is lis…","1206229092397395968",FALSE,"2021-01-03T06:31:10.000Z"
"499","RT @SustainUKorg: @EnvAgency @EmmaHowardBoyd @TonyJuniper @NaturalEngland @ForestryEngland @COP26 @DefraGovUK It's good to see a government…","1206229092397395968",FALSE,"2021-01-03T06:30:55.000Z"
"500","RT @chance_harry: @EnvAgency @EmmaHowardBoyd @TonyJuniper @NaturalEngland @ForestryEngland @COP26 @DefraGovUK So this year you will activel…","1206229092397395968",FALSE,"2021-01-03T06:30:47.000Z"
"501","RT @EnvAgency: In a joint #NewYear2021 message, @EmmaHowardBoyd,
@TonyJuniper @NaturalEngland
 Willliam Worsley @ForestryEngland write this…","1206229092397395968",FALSE,"2021-01-03T06:30:03.000Z"
"502","RT @EnvAgency: In a joint #NewYear2021 message, @EmmaHowardBoyd,
@TonyJuniper @NaturalEngland
 Willliam Worsley @ForestryEngland write this…","310775028",FALSE,"2021-01-03T05:38:18.000Z"
"503","The government should take action again these companies who pack and sell packets of 20-30g chips in larger than required, are harming environment.
@rsprasad 
@EnvAgency 
#environmental 
#environment

@guardianeco","1255485298567516162",FALSE,"2021-01-03T05:33:59.000Z"
"504","@UNEP The government should take action again these companies who pack and sell packets of 20-30g chips in larger than required, are harming environment.
@rsprasad 
@EnvAgency 
#environmental 
#environment","1255485298567516162",FALSE,"2021-01-03T05:33:23.000Z"
"505","The government should take action again these companies who pack and sell packets of 20-30g chips in larger than required, are harming environment.
@rsprasad 
@EnvAgency 
#environmental 
#environment
@UNEP","1255485298567516162",FALSE,"2021-01-03T05:33:15.000Z"
"506","The government should take action again these companies who pack and sell packets of 20-30g chips in larger than required, are harming environment.
@rsprasad 
@EnvAgency 
#environmental 
#environment","1255485298567516162",FALSE,"2021-01-03T05:32:26.000Z"
"507","The before and after picture of the waste which got collected at the beach, was very challenging and tough to every individual to pull it out and clear.
.
.

#madhisland #madhbeach #beachcleanup #mumbaibeach  #mybmc
  @savearthtoday @unep @envagency  @sonu_sood @mybmcWardPN https://t.co/2PADiEe5xI","1311966623402663938",FALSE,"2021-01-03T04:49:23.000Z"
"508","RT @EnvAgency: 2020 has been a good year for beavers in England! The canals and dams beavers build alleviate flood risk and create wetlands…","916022402919706624",FALSE,"2021-01-03T03:57:52.000Z"
"509","@EnvAgency @EmmaHowardBoyd @TonyJuniper @NaturalEngland @ForestryEngland @COP26 @DefraGovUK Would appreciate your follow-back. @Rise4Climate and @Below2C_","539996192",FALSE,"2021-01-03T01:32:04.000Z"
"510","RT @EnvAgency: In a joint #NewYear2021 message, @EmmaHowardBoyd,
@TonyJuniper @NaturalEngland
 Willliam Worsley @ForestryEngland write this…","22619589",FALSE,"2021-01-03T01:14:59.000Z"
"511","RT @EnvAgency: In a joint #NewYear2021 message, @EmmaHowardBoyd,
@TonyJuniper @NaturalEngland
 Willliam Worsley @ForestryEngland write this…","911270381381701632",TRUE,"2021-01-02T23:51:19.000Z"
"512","@EnvAgency @EmmaHowardBoyd @TonyJuniper @NaturalEngland @ForestryEngland @COP26 @DefraGovUK Disturbing how few likes and replies to this important issue.","1341821861102022657",FALSE,"2021-01-02T23:39:27.000Z"
"513","RT @EnvAgency: In a joint #NewYear2021 message, @EmmaHowardBoyd,
@TonyJuniper @NaturalEngland
 Willliam Worsley @ForestryEngland write this…","822501662300504064",FALSE,"2021-01-02T23:32:49.000Z"
"514","RT @EnvAgency: In a joint #NewYear2021 message, @EmmaHowardBoyd,
@TonyJuniper @NaturalEngland
 Willliam Worsley @ForestryEngland write this…","792672007",FALSE,"2021-01-02T23:19:56.000Z"
"515","RT @Morgred: Big Congratulations to Leda Cai @leda_cai who submitted her thesis this last week! Leda has looked into bioturbation and other…","1285103601124356096",FALSE,"2021-01-02T23:07:48.000Z"
"516","RT @TonyJuniper: In this New Year’s Day call, @EmmaHowardBoyd of @EnvAgency, Sir William Worsley of @ForestryEngland &amp; I, Chairs of @DefraG…","381646010",FALSE,"2021-01-02T22:53:56.000Z"
"517","@rich_mitch @EnvAgencyAnglia Good stuff Richard. Nice to see that they react when informed of a problem","30624678",FALSE,"2021-01-02T21:57:38.000Z"
"518","A holistic approach is needed one tooth in the gear is @eqtec #eqt. Advanced Gassification is replacing the polluting grate incinerators here and around the globe. Institutions, funds, pensions are going green. @EnvAgency @PHE_uk @RishiSunak @BorisJohnson emissions need taxing ! https://t.co/RIqqlb1c3j","1007690546507329537",FALSE,"2021-01-02T21:45:21.000Z"
"519","RT @EnvAgency: In a joint #NewYear2021 message, @EmmaHowardBoyd,
@TonyJuniper @NaturalEngland
 Willliam Worsley @ForestryEngland write this…","903558484662390784",FALSE,"2021-01-02T21:36:43.000Z"
"520","RT @SayNo2SizewellC: Who is going to protect us from the Sizewell C madness? ""Far from being a 'protection' for the nuclear site on Sizewel…","15633254",FALSE,"2021-01-02T21:06:17.000Z"
"521","RT @EnvAgency: In a joint #NewYear2021 message, @EmmaHowardBoyd,
@TonyJuniper @NaturalEngland
 Willliam Worsley @ForestryEngland write this…","633826211",FALSE,"2021-01-02T20:29:19.000Z"
"522","RT @BeFloodReady: Did you know, just 30cm of flowing water can move your car? Remember, don't drive through flood water.

For more Flood Ac…","829333112",FALSE,"2021-01-02T20:23:45.000Z"
"523","@itvweather @EnvAgency You forgot the biggest one in prepare section don't buy a house on a flood plain!","426191911",FALSE,"2021-01-02T20:13:24.000Z"
"524","@bradfordmdc needs to take tougher action against residents who dump their rubbish irresponsibly. Officers are aware who is doing this, and yet, they take no action.  @Bradford_TandA #Bradford #flytipping @EnvAgencyYNE #cleanstreets @BBCLookNorth https://t.co/0lqSlMQyFj","3698232977",FALSE,"2021-01-02T19:58:45.000Z"
"525","RT @EnvAgency: In a joint #NewYear2021 message, @EmmaHowardBoyd,
@TonyJuniper @NaturalEngland
 Willliam Worsley @ForestryEngland write this…","855777210824884224",FALSE,"2021-01-02T19:41:55.000Z"
"526","@easylec @JohnIceAgency @KM_Kito @EelGroup @WetlandsEurope @Shoal_Org @WWFLeadWater @theriverstrust @GlavenEel @greenleejw @EU_ENV @EU_MARE @dupan_info @EelStewardship @WillemXDekker @SEGandrewK @DefraGovUK @CITES @BorisJohnson @EnvAgency @NatResWales This is a eel pass if you look it is 6 feet out of the water and has been for 7/8 years we have informed the @EnvAgency @SEGandrewK so you can see why some don’t work not all of them also this type the birds sit on and pick them off https://t.co/qZAUVOIguK","128198157",FALSE,"2021-01-02T19:31:43.000Z"
"527","Last week Why was there so much water running down the footpath down to Becks Field #shrewsbury. Is it because @ShrewsSchool built the Hodgson Building?? @envagency – a lot of damage to the footpath","932173030121406464",FALSE,"2021-01-02T19:11:55.000Z"
"528","So @TamesideCouncil @newsintameside @tmbc_waste @EnvAgency the fly tipping escalated to a whole container now dumped in the road . When will you take control and prosecute CKWASTE , ITS PATHETIC. https://t.co/khFIyQ7Nuz","319516264",FALSE,"2021-01-02T19:11:10.000Z"
"529","Why was there so much water running down the footpath down to Becks Field #shrewsbury. Is it because @ShrewsSchool built the Hodgson Building?? @envagency","932173030121406464",FALSE,"2021-01-02T19:06:25.000Z"
"530","@easylec @JohnIceAgency @KM_Kito @EelGroup @WetlandsEurope @Shoal_Org @WWFLeadWater @theriverstrust @GlavenEel @greenleejw @EU_ENV @EU_MARE @dupan_info @EelStewardship @WillemXDekker @SEGandrewK @DefraGovUK @CITES @BorisJohnson @EnvAgency @NatResWales They are migrating and because the barriers are there they can’t get through so they just keep switching against a small stream of fresh water coming out and then the predators take them that’s the same in the dip net we use we will catch pike perch chub zander","128198157",FALSE,"2021-01-02T19:05:53.000Z"
"531","I believe this is one of the most complained about sites to the @EnvAgency in the UK....","19284260",FALSE,"2021-01-02T19:00:16.000Z"
"532","RT @Vass88: @StephenMorganMP @PONewsHub @SouthseaCS @EnvAgency @portsmouthtoday @PompeyLabour @George4Pompey @SouthseaScene @LoveSouthseaUK…","19917528",FALSE,"2021-01-02T18:59:24.000Z"
"533","@elverdave @JohnIceAgency @KM_Kito @EelGroup @WetlandsEurope @Shoal_Org @WWFLeadWater @theriverstrust @GlavenEel @greenleejw @EU_ENV @EU_MARE @dupan_info @EelStewardship @WillemXDekker @SEGandrewK @DefraGovUK @CITES @BorisJohnson @EnvAgency @NatResWales So why cant a glass eel which has survived a 2 thousand mile journey in the ocean not survive in the river? Do you think that eel fishermen take too many?","224754314",FALSE,"2021-01-02T18:55:41.000Z"
"534","@easylec @JohnIceAgency @KM_Kito @EelGroup @WetlandsEurope @Shoal_Org @WWFLeadWater @theriverstrust @GlavenEel @greenleejw @EU_ENV @EU_MARE @dupan_info @EelStewardship @WillemXDekker @SEGandrewK @DefraGovUK @CITES @BorisJohnson @EnvAgency @NatResWales Yeah you’re right eels do survive in the river we are talking about glass eels which need to get to the safety of the ditches dykes and brooks which are blocked by the barriers once they spend a couple of years there they can then come back out to the river","128198157",FALSE,"2021-01-02T18:46:37.000Z"
"535","@elverdave @JohnIceAgency @KM_Kito @EelGroup @WetlandsEurope @Shoal_Org @WWFLeadWater @theriverstrust @GlavenEel @greenleejw @EU_ENV @EU_MARE @dupan_info @EelStewardship @WillemXDekker @SEGandrewK @DefraGovUK @CITES @BorisJohnson Question is why will they die in the river? Eels survive quite well in the estuaries and brackish waters. Surely @EnvAgency @NatResWales  there are eel passes on the river?","224754314",FALSE,"2021-01-02T18:40:51.000Z"
"536","Have you set about tracing the source of this pollution presently pouring through Norwich yet please @EnvAgencyAnglia ? @EDP24 https://t.co/vcRstvXsui","1188516480394170370",FALSE,"2021-01-02T18:13:32.000Z"
"537","RT @rich_mitch: For the last couple of weeks petrol / diesel has been pouring into the Yare up stream of Marston Marshes @EnvAgencyAnglia.…","1178376711349686272",FALSE,"2021-01-02T18:01:10.000Z"
"538","RT @suesustainable: When you couldn't think the @EnvAgency record on pollution investigation and enforcement couldn't get worse, hold on ..…","712679260805324800",FALSE,"2021-01-02T17:59:15.000Z"
"539","An update from @EnvAgencyAnglia on the oil spill at Marston Marshes https://t.co/PED0l0qYQk","87984329",FALSE,"2021-01-02T17:56:35.000Z"
"540","More news on this oil spill from @EnvAgencyAnglia
-
MT Our officers are attending an incident involving oil on the #RiverYare at Colney in #Norwich. 
A boom is in place to contain the pollutant and dog walkers are advised to avoid letting their pets enter the water. https://t.co/3nd9K2aT1r","87984329",FALSE,"2021-01-02T17:55:45.000Z"
"541","@iainrbarreco @mtaylor_lab Absolutely appalling! I reported this to the incident line 23/12. Spill kits have obviously done little or nothing to stop the oil/diesel. @EnvAgency @EnvAgencyAnglia surely more can be done?","1668737713",FALSE,"2021-01-02T17:54:55.000Z"
"542","@Broadfens @EnvAgencyAnglia The ref number I got after reporting was 1875493 if you want to call them for a follow up <U+0001F44D><U+0001F44D>","87984329",FALSE,"2021-01-02T17:53:48.000Z"
"543","RT @rich_mitch: For the last couple of weeks petrol / diesel has been pouring into the Yare up stream of Marston Marshes @EnvAgencyAnglia.…","778955468",FALSE,"2021-01-02T17:49:00.000Z"
"544","RT @EnvAgency: In a joint #NewYear2021 message, @EmmaHowardBoyd,
@TonyJuniper @NaturalEngland
 Willliam Worsley @ForestryEngland write this…","1256211150045356036",FALSE,"2021-01-02T17:42:14.000Z"
"545","RT @EmmaHowardBoyd: In our joint #NewYear2021 message, <U+2066>@TonyJuniper<U+2069> @NaturalEngland @WilliamWorsley @ForestryEngland &amp; I say: this must b…","142317978",FALSE,"2021-01-02T17:40:49.000Z"
"546","RT @itvweather: Do you know what to do in the event of a flood? Check out this infographic from the @EnvAgency  and why not sign up for flo…","78637132",FALSE,"2021-01-02T17:40:10.000Z"
"547","@WillemXDekker @clivetrue @EelGroup @DefraGovUK @EnvAgency @EU_ENV @EU_MARE @CITES @severnrivers Thanks, it's an interesting issue, I may try and include it in my next Fisheries course.","606422206",FALSE,"2021-01-02T17:38:09.000Z"
"548","@EnvAgency @EmmaHowardBoyd @TonyJuniper @NaturalEngland @ForestryEngland @COP26 @DefraGovUK I'm not sure the Regime is listening.

Thousands asked them to cancel HS2 because its scarfing up the countryside, destroying ancient and rare habitats while adding to the climate crisis.

We continue to destroy biodiversity &amp; habitats faster than we can recover.

#StopHS2 #COP26","2909713709",FALSE,"2021-01-02T17:33:38.000Z"
"549","RT @EmmaHowardBoyd: In our joint #NewYear2021 message, <U+2066>@TonyJuniper<U+2069> @NaturalEngland @WilliamWorsley @ForestryEngland &amp; I say: this must b…","397876334",FALSE,"2021-01-02T17:23:24.000Z"
"550","@EnvAgencyYNE Excellent.","1894621704",FALSE,"2021-01-02T17:08:53.000Z"
"551","@TamFinkelstein @EnvAgency @ChrisPedlar1 @ForestryComm @ForestryEngland Congratulations @Queen_of_Marine!!","1732940784",FALSE,"2021-01-02T17:06:44.000Z"
